第一申请人,主体类型,省级地区,第一申请人城市标准化,year,quantum_patent_count,quantum_score_sum,quantum_score_mean,main_categories,main_quantum_category,type_review_count
合肥本源量子计算科技有限责任公司,企业,安徽,合肥,2025,25,282,11.28,量子计算；量子计算硬件；量子传感,量子计算,0
合肥比洋通信科技有限公司,企业,安徽,合肥,2025,1,4,4.0,量子基础概念,量子基础概念,0
合肥牵星智能科技有限公司,企业,安徽,合肥,2025,1,9,9.0,量子计算,量子计算,0
合肥珑驰量子科技有限公司,企业,安徽,合肥,2025,3,25,8.333333333333334,量子通信与安全,量子通信与安全,0
合肥硅臻芯片技术有限公司,企业,安徽,合肥,2023,6,34,5.666666666666667,量子通信与安全；量子基础概念；量子计算；量子传感,量子通信与安全,0
合肥硅臻芯片技术有限公司,企业,安徽,合肥,2024,3,18,6.0,量子计算；量子基础概念；量子通信与安全,量子计算,0
合肥硅臻芯片技术有限公司,企业,安徽,合肥,2025,5,40,8.0,量子通信与安全；量子计算硬件,量子通信与安全,0
合肥科光量子科技有限公司,企业,安徽,合肥,2024,2,11,5.5,量子传感,量子传感,0
合肥综合性国家科学中心人工智能研究院(安徽省人工智能实验室),科研院所,安徽,合肥,2024,6,58,9.666666666666666,量子基础概念；量子计算；量子传感,量子计算,0
合肥综合性国家科学中心人工智能研究院(安徽省人工智能实验室),科研院所,安徽,合肥,2025,1,14,14.0,量子计算,量子计算,0
合肥美亚光电技术股份有限公司,企业,安徽,合肥,2023,1,5,5.0,量子计算硬件,量子计算硬件,0
合肥量芯科技有限公司,企业,安徽,合肥,2023,3,19,6.333333333333333,量子传感；量子通信与安全,量子通信与安全,0
合肥量芯科技有限公司,企业,安徽,合肥,2025,1,13,13.0,量子传感,量子传感,0
国仪量子(合肥)技术有限公司,企业,安徽,合肥,2022,5,34,6.8,量子传感；量子计算硬件；量子基础概念,量子传感,0
国仪量子(合肥)技术有限公司,企业,安徽,合肥,2023,4,30,7.5,量子计算硬件；量子传感,量子计算硬件,0
国仪量子(合肥)技术有限公司,企业,安徽,合肥,2025,8,60,7.5,量子传感；量子计算硬件；量子计算,量子计算硬件,0
国仪量子技术(合肥)股份有限公司,企业,安徽,合肥,2024,9,48,5.333333333333333,量子传感；量子计算硬件,量子传感,0
国仪量子技术(合肥)股份有限公司,企业,安徽,合肥,2025,7,50,7.142857142857143,量子计算硬件；量子传感；量子计算,量子传感,0
国开启科量子技术(安徽)有限公司,企业,安徽,合肥,2024,28,314,11.214285714285714,量子计算；量子计算硬件；量子传感；量子通信与安全；量子基础概念,量子计算,0
国开启科量子技术(安徽)有限公司,企业,安徽,合肥,2025,23,320,13.91304347826087,量子通信与安全；量子计算；量子计算硬件,量子计算,0
国网安徽省电力公司电力科学研究院,科研院所,安徽,合肥,2023,2,10,5.0,量子传感,量子传感,0
国网安徽省电力公司电力科学研究院,科研院所,安徽,合肥,2024,1,5,5.0,量子传感,量子传感,0
国网安徽省电力有限公司信息通信分公司,企业,安徽,合肥,2022,1,5,5.0,量子通信与安全,量子通信与安全,0
国网安徽省电力有限公司信息通信分公司,企业,安徽,合肥,2024,1,14,14.0,量子计算,量子计算,0
国网安徽省电力有限公司信息通信分公司,企业,安徽,合肥,2025,2,10,5.0,量子通信与安全,量子通信与安全,0
国网安徽省电力有限公司六安市叶集供电公司,企业,安徽,六安,2024,1,10,10.0,量子计算,量子计算,0
国网安徽省电力有限公司合肥供电公司,企业,安徽,合肥,2024,1,23,23.0,量子传感,量子传感,0
国网安徽省电力有限公司合肥供电公司,企业,安徽,合肥,2025,1,14,14.0,量子通信与安全,量子通信与安全,0
国网安徽省电力有限公司电力科学研究院,企业,安徽,合肥,2023,8,45,5.625,量子传感,量子传感,0
国网安徽省电力有限公司电力科学研究院,企业,安徽,合肥,2024,2,20,10.0,量子传感,量子传感,0
国网安徽省电力有限公司电力科学研究院,企业,安徽,合肥,2025,2,10,5.0,量子传感,量子传感,0
国网安徽省电力有限公司经济技术研究院,企业,安徽,合肥,2024,1,8,8.0,量子传感,量子传感,0
国网安徽省电力有限公司营销服务中心,企业,安徽,合肥,2024,1,5,5.0,量子通信与安全,量子通信与安全,0
奇瑞汽车股份有限公司,企业,安徽,芜湖,2025,2,10,5.0,量子通信与安全,量子通信与安全,0
安庆师范大学,高校,安徽,安庆,2024,3,28,9.333333333333334,量子通信与安全,量子通信与安全,0
安徽一视科技有限公司,企业,安徽,合肥,2022,1,5,5.0,量子传感,量子传感,0
安徽中烟工业有限责任公司,企业,安徽,合肥,2025,2,11,5.5,量子基础概念；量子计算,量子基础概念,0
安徽中科锟铻量子工业互联网有限公司,企业,安徽,合肥,2022,1,5,5.0,量子通信与安全,量子通信与安全,0
安徽中科锟铻量子工业互联网有限公司,企业,安徽,合肥,2023,1,9,9.0,量子通信与安全,量子通信与安全,0
安徽光纤光缆传输技术研究所(中国电子科技集团公司第八研究所),科研院所,安徽,淮南,2024,1,5,5.0,量子计算,量子计算,0
安徽农业大学,高校,安徽,合肥,2023,1,3,3.0,量子传感,量子传感,0
安徽农业大学,高校,安徽,合肥,2025,1,14,14.0,量子计算,量子计算,0
安徽冠盾科技有限公司,企业,安徽,合肥,2024,1,5,5.0,量子通信与安全,量子通信与安全,0
安徽创瑞技术股份有限公司,企业,安徽,合肥,2025,1,5,5.0,量子计算,量子计算,0
安徽医科大学第一附属医院,高校,安徽,合肥,2024,1,3,3.0,量子传感,量子传感,0
安徽华典大数据科技有限公司,企业,安徽,合肥,2023,3,19,6.333333333333333,量子计算；量子通信与安全,量子通信与安全,0
安徽华典大数据科技有限公司,企业,安徽,合肥,2024,1,10,10.0,量子传感,量子传感,0
安徽国信通科技有限公司,企业,安徽,合肥,2025,1,4,4.0,量子基础概念,量子基础概念,0
安徽国盾量子云数据技术有限公司,企业,安徽,宿州,2024,1,5,5.0,量子通信与安全,量子通信与安全,0
安徽国盾量子云数据技术有限公司,企业,安徽,宿州,2025,1,5,5.0,量子通信与安全,量子通信与安全,0
安徽国科量子网络有限公司,企业,安徽,合肥,2025,2,10,5.0,量子通信与安全,量子通信与安全,0
安徽墨荷信息技术有限公司,企业,安徽,合肥,2025,1,14,14.0,量子通信与安全,量子通信与安全,0
安徽大学,高校,安徽,合肥,2021,2,13,6.5,量子通信与安全；量子传感,量子通信与安全,0
安徽大学,高校,安徽,合肥,2022,2,10,5.0,量子计算,量子计算,0
安徽大学,高校,安徽,合肥,2023,1,5,5.0,量子传感,量子传感,0
安徽大学,高校,安徽,合肥,2024,3,18,6.0,量子计算；量子基础概念,量子计算,0
安徽大学,高校,安徽,合肥,2025,1,5,5.0,量子通信与安全,量子通信与安全,0
安徽工业大学,高校,安徽,马鞍山,2025,1,10,10.0,量子计算,量子计算,0
安徽工程大学,高校,安徽,芜湖,2025,1,5,5.0,量子传感,量子传感,0
安徽师范大学,高校,安徽,芜湖,2023,1,5,5.0,量子计算,量子计算,0
安徽建筑大学,高校,安徽,合肥,2021,1,3,3.0,量子传感,量子传感,0
安徽建筑大学,高校,安徽,合肥,2024,2,18,9.0,量子计算,量子计算,0
安徽成方量子科技有限公司,企业,安徽,合肥,2024,1,5,5.0,量子通信与安全,量子通信与安全,0
安徽成方量子科技有限公司,企业,安徽,合肥,2025,2,10,5.0,量子通信与安全,量子通信与安全,0
安徽数安系统集成有限公司,企业,安徽,合肥,2025,1,10,10.0,量子通信与安全,量子通信与安全,0
安徽明生恒卓科技有限公司,企业,安徽,阜阳,2024,1,5,5.0,量子通信与安全,量子通信与安全,0
安徽格恩半导体有限公司,企业,安徽,六安,2025,1,5,5.0,量子基础概念,量子基础概念,0
安徽澄小光智能科技有限公司,企业,安徽,合肥,2024,1,5,5.0,量子通信与安全,量子通信与安全,0
安徽玖邦驱动科技有限公司,企业,安徽,宿州,2023,1,4,4.0,量子基础概念,量子基础概念,0
安徽理工大学,高校,安徽,合肥,2022,1,5,5.0,量子计算,量子计算,0
安徽白鹭电子科技有限公司,企业,安徽,合肥,2023,1,3,3.0,量子传感,量子传感,0
安徽皖通邮电股份有限公司,企业,安徽,合肥,2021,1,5,5.0,量子通信与安全,量子通信与安全,0
安徽省交通规划设计研究总院股份有限公司,企业,安徽,合肥,2025,1,9,9.0,量子传感,量子传感,0
安徽省国盛量子科技有限公司,企业,安徽,合肥,2022,7,59,8.428571428571429,量子传感,量子传感,0
安徽省国盛量子科技有限公司,企业,安徽,合肥,2023,10,70,7.0,量子传感,量子传感,0
安徽省国盛量子科技有限公司,企业,安徽,合肥,2024,2,15,7.5,量子传感,量子传感,0
安徽省国盛量子科技有限公司,企业,安徽,合肥,2025,3,21,7.0,量子传感,量子传感,0
安徽省地震局,机关团体,安徽,合肥,2022,1,15,15.0,量子传感,量子传感,0
安徽省大数据中心,高校,安徽,合肥,2023,1,5,5.0,量子通信与安全,量子通信与安全,0
安徽省大数据中心,高校,安徽,合肥,2024,2,24,12.0,量子通信与安全,量子通信与安全,0
安徽省太微量子科技有限公司,企业,安徽,合肥,2022,1,5,5.0,量子计算硬件,量子计算硬件,0
安徽省极光智能科技有限公司,企业,安徽,合肥,2024,2,10,5.0,量子通信与安全,量子通信与安全,0
安徽省极光智能科技有限公司,企业,安徽,合肥,2025,2,10,5.0,量子通信与安全,量子通信与安全,0
安徽科技学院,高校,安徽,滁州,2022,1,10,10.0,量子通信与安全,量子通信与安全,0
安徽科达自动化集团股份有限公司,企业,安徽,蚌埠,2024,1,3,3.0,量子传感,量子传感,0
安徽继远软件有限公司,企业,安徽,合肥,2021,1,5,5.0,量子通信与安全,量子通信与安全,0
安徽继远软件有限公司,企业,安徽,合肥,2022,2,24,12.0,量子通信与安全,量子通信与安全,0
安徽继远软件有限公司,企业,安徽,合肥,2024,2,15,7.5,量子传感；量子通信与安全,量子传感,0
安徽量安通信息科技有限公司,企业,安徽,合肥,2022,2,10,5.0,量子通信与安全,量子通信与安全,0
安徽问天量子科技股份有限公司,企业,安徽,芜湖,2021,8,53,6.625,量子通信与安全；量子计算,量子通信与安全,0
安徽问天量子科技股份有限公司,企业,安徽,芜湖,2022,9,72,8.0,量子通信与安全,量子通信与安全,0
安徽问天量子科技股份有限公司,企业,安徽,芜湖,2023,5,26,5.2,量子通信与安全,量子通信与安全,0
安徽问天量子科技股份有限公司,企业,安徽,芜湖,2024,3,21,7.0,量子通信与安全,量子通信与安全,0
安徽问天量子科技股份有限公司,企业,安徽,芜湖,2025,1,12,12.0,量子通信与安全,量子通信与安全,0
安徽鲲腾量子科技有限公司,企业,安徽,合肥,2023,1,9,9.0,量子传感,量子传感,0
微观纪元(合肥)量子科技有限公司,企业,安徽,合肥,2023,1,5,5.0,量子计算,量子计算,0
新华三信息安全技术有限公司,企业,安徽,合肥,2023,1,5,5.0,量子通信与安全,量子通信与安全,0
新华三信息安全技术有限公司,企业,安徽,合肥,2024,1,5,5.0,量子通信与安全,量子通信与安全,0
本源量子计算科技(合肥)股份有限公司,企业,安徽,合肥,2023,75,882,11.76,量子计算；量子传感；量子计算硬件；量子基础概念,量子计算,0
本源量子计算科技(合肥)股份有限公司,企业,安徽,合肥,2024,248,2720,10.96774193548387,量子计算；量子计算硬件；量子传感；量子通信与安全,量子计算,0
本源量子计算科技(合肥)股份有限公司,企业,安徽,合肥,2025,94,1015,10.797872340425531,量子计算；量子传感；量子通信与安全；量子计算硬件,量子计算,0
格物量子技术(合肥)有限公司,企业,安徽,合肥,2024,1,5,5.0,量子传感,量子传感,0
格物量子技术(合肥)有限公司,企业,安徽,合肥,2025,1,14,14.0,量子通信与安全,量子通信与安全,0
淮北师范大学,高校,安徽,淮北,2022,1,5,5.0,量子通信与安全,量子通信与安全,0
深空探测实验室(天都实验室),科研院所,安徽,合肥,2025,1,3,3.0,量子传感,量子传感,0
科大国创合肥智能汽车科技有限公司,企业,安徽,合肥,2024,1,5,5.0,量子传感,量子传感,0
科大国盾量子技术股份有限公司,企业,安徽,合肥,2021,13,85,6.538461538461538,量子通信与安全,量子通信与安全,0
科大国盾量子技术股份有限公司,企业,安徽,合肥,2022,40,245,6.125,量子通信与安全；量子基础概念,量子通信与安全,0
科大国盾量子技术股份有限公司,企业,安徽,合肥,2023,29,207,7.137931034482759,量子通信与安全,量子通信与安全,0
科大国盾量子技术股份有限公司,企业,安徽,合肥,2024,52,353,6.788461538461538,量子通信与安全,量子通信与安全,0
科大国盾量子技术股份有限公司,企业,安徽,合肥,2025,18,128,7.111111111111111,量子通信与安全；量子计算,量子通信与安全,0
阳光电源股份有限公司,企业,安徽,合肥,2024,1,3,3.0,量子传感,量子传感,0
中国人民解放军海军航空大学,高校,山东,烟台,2025,1,4,4.0,量子基础概念,量子基础概念,0
中国海洋大学,高校,山东,青岛,2021,1,3,3.0,量子传感,量子传感,0
中国海洋大学,高校,山东,青岛,2022,1,11,11.0,量子传感,量子传感,0
中国海洋大学,高校,山东,青岛,2023,3,52,17.333333333333332,量子通信与安全,量子通信与安全,0
中国海洋大学,高校,山东,青岛,2024,3,28,9.333333333333334,量子通信与安全；量子计算,量子计算,0
